date,yield_1y,yield_10y,usd_cny_mid,hs300,shibor_1w
2022-07-06,2.03,2.8298,6.7246,4423.9698,1.641
2022-07-07,2.0304,2.8348,6.714300000000001,4443.4736,1.626
2022-07-08,2.024,2.8408,6.7098,4428.781,1.651
2022-07-11,2.0202,2.8279,6.696,4354.6167,1.627
2022-07-12,2.018,2.8124,6.728700000000001,4313.6184,1.621
2022-07-13,2.0116,2.8049,6.7282,4321.4617,1.617
2022-07-14,1.9827,2.7924,6.7265,4322.0742,1.629
2022-07-15,1.9595,2.782,6.750300000000001,4248.5273,1.593
2022-07-18,1.9388,2.785,6.744700000000001,4292.5858,1.646
2022-07-19,1.9358,2.7855,6.745100000000001,4269.3401,1.629
2022-07-20,1.9341,2.7733,6.746499999999999,4283.8027,1.679
2022-07-21,1.9299,2.7608,6.762,4236.0578,1.679
2022-07-22,1.9155,2.7838,6.7522,4238.2341,1.635
2022-07-25,1.9063,2.7771,6.754300000000001,4212.6441,1.639
2022-07-26,1.8826,2.7697,6.7483,4245.9758,1.632
2022-07-27,1.8661,2.7745,6.7731,4225.0357,1.613
2022-07-28,1.8754,2.7845,6.7411,4225.6733,1.546
2022-07-29,1.851,2.754,6.7437,4170.1019,1.705
2022-08-01,1.8197,2.731,6.746700000000001,4188.6784,1.56
2022-08-02,1.7691,2.7279,6.7462,4107.024,1.526
2022-08-03,1.763,2.7284,6.781299999999999,4066.9754,1.385
2022-08-04,1.7357,2.7268,6.7636,4101.5367,1.381
2022-08-05,1.7575,2.7356,6.740499999999999,4156.9111,1.384
2022-08-08,1.788,2.7406,6.769500000000001,4148.0746,1.391
2022-08-09,1.86,2.7418,6.7584,4156.2907,1.409
2022-08-10,1.8619,2.7416,6.7612,4109.7373,1.43
2022-08-11,1.8763,2.7364,6.7324,4193.5428,1.404
2022-08-12,1.862,2.7415,6.741299999999999,4191.152,1.413
2022-08-15,1.7084,2.6591,6.741,4185.6794,1.425
2022-08-16,1.7005,2.6365,6.773,4177.837,1.392
2022-08-17,1.7118,2.6447,6.786300000000001,4216.9586,1.467
2022-08-18,1.7154,2.6102,6.7802,4180.0996,1.479
2022-08-19,1.7236,2.58,6.8065,4151.0738,1.509
2022-08-22,1.714,2.585,6.8198,4181.3965,1.5089
2022-08-23,1.7522,2.605,6.8523000000000005,4161.0823,1.499
2022-08-24,1.7785,2.605,6.8388,4082.4195,1.445
2022-08-25,1.7887,2.631,6.8536,4116.2396,1.515
2022-08-26,1.8145,2.64,6.8486,4107.5455,1.745
2022-08-29,1.7971,2.6375,6.8698,4089.5205,1.639
2022-08-30,1.75,2.612,6.8802,4075.7937,1.649
2022-08-31,1.7301,2.6276,6.8906,4078.8402,1.78
2022-09-01,1.7302,2.6128,6.882099999999999,4043.7395,1.497
2022-09-02,1.7199,2.6127,6.891699999999999,4023.6131,1.51
2022-09-05,1.7049,2.6153,6.8998,4015.4264,1.409
2022-09-06,1.7119,2.6125,6.9096,4052.2802,1.449
2022-09-07,1.7055,2.6115,6.916,4054.983,1.524
2022-09-08,1.7342,2.6255,6.9148,4037.6839,1.502
2022-09-09,1.7562,2.6452,6.9098,4093.7874,1.476
2022-09-13,1.7579,2.64,6.8928,4111.1145,1.521
2022-09-14,1.78,2.6625,6.9116,4065.359,1.557
2022-09-15,1.813,2.6651,6.910099999999999,4027.1186,1.547
2022-09-16,1.811,2.6773,6.930499999999999,3932.6826,1.643
2022-09-19,1.8281,2.6725,6.9396,3928.0001,1.699
2022-09-20,1.8421,2.662,6.9468,3932.8361,1.687
2022-09-21,1.838,2.6437,6.9536,3903.7348,1.726
2022-09-22,1.825,2.644,6.9798,3869.344,1.646
2022-09-23,1.8381,2.6634,6.992,3856.0212,1.608
2022-09-26,1.8636,2.6975,7.0298,3836.6773,1.84
2022-09-27,1.865,2.6838,7.0722,3892.295,1.697
2022-09-28,1.876,2.7125,7.1107000000000005,3828.7098,1.747
2022-09-29,1.9032,2.7529,7.1102,3827.1434,2.015
2022-09-30,1.9024,2.75,7.0998,3804.8853,2.055
2022-10-08,,,,,1.699
2022-10-09,,,,,1.616
2022-10-10,1.8063,2.732,7.0992,3720.9365,1.497
2022-10-11,1.8059,2.745,7.107500000000001,3727.6867,1.621
2022-10-12,1.8051,2.7366,7.1103000000000005,3784.3064,1.611
2022-10-13,1.8033,2.7273,7.110099999999999,3752.6729,1.638
2022-10-14,1.785,2.6975,7.1088,3842.4698,1.594
2022-10-17,1.7911,2.7075,7.109500000000001,3846.4119,1.558
2022-10-18,1.783,2.7005,7.1086,3838.2667,1.53
2022-10-19,1.784,2.705,7.110499999999999,3776.5335,1.547
2022-10-20,1.7967,2.7255,7.1188,3754.9269,1.581
2022-10-21,1.7849,2.7304,7.1186,3742.8929,1.682
2022-10-24,1.788,2.7154,7.123,3633.3733,1.726
2022-10-25,1.7869,2.7277,7.1668,3627.4542,1.876
2022-10-26,1.7854,2.7231,7.1638,3656.9027,1.995
2022-10-27,1.7619,2.696,7.157,3631.1448,2.013
2022-10-28,1.7431,2.6717,7.1698,3541.3295,1.963
2022-10-31,1.7312,2.641,7.1768,3508.7034,1.952
2022-11-01,1.7476,2.6674,7.208099999999999,3634.1732,1.829
2022-11-02,1.7648,2.6779,7.2197,3677.8051,1.771
2022-11-03,1.76,2.6769,7.2472,3647.8966,1.718
2022-11-04,1.7631,2.6949,7.2555000000000005,3767.1746,1.702
2022-11-07,1.7576,2.6973,7.2292,3775.2971,1.786
2022-11-08,1.7782,2.6899,7.215,3749.3251,1.812
2022-11-09,1.8065,2.6923,7.2189,3714.2704,1.855
2022-11-10,1.8389,2.6998,7.2422,3685.6885,1.938
2022-11-11,1.9125,2.7349,7.1907000000000005,3788.4387,1.888
2022-11-14,2.0759,2.8348,7.089900000000001,3794.0171,1.846
2022-11-15,2.11,2.8174,7.0421,3865.9726,1.929
2022-11-16,2.1813,2.8372,7.036300000000001,3834.3899,1.998
2022-11-17,2.1955,2.8071,7.065500000000001,3818.664,1.863
2022-11-18,2.1762,2.8173,7.109100000000001,3801.5686,1.791
2022-11-21,2.1395,2.82,7.1256,3769.1269,1.675
2022-11-22,2.1319,2.825,7.1667000000000005,3769.5727,1.665
2022-11-23,2.121,2.8174,7.128099999999999,3773.5287,1.673
2022-11-24,2.0528,2.8016,7.120099999999999,3756.8082,1.769
2022-11-25,2.0932,2.8372,7.133900000000001,3775.7764,1.744
2022-11-28,2.0825,2.8639,7.1617,3733.2424,1.881
2022-11-29,2.1165,2.8854,7.198899999999999,3848.4224,1.865
2022-11-30,2.1416,2.8802,7.176899999999999,3853.0365,1.915
2022-12-01,2.1445,2.8727,7.1225,3894.7687,1.729
2022-12-02,2.1632,2.8653,7.0542,3870.9478,1.693
2022-12-05,2.1396,2.8804,7.0384,3946.8759,1.689
2022-12-06,2.1486,2.913,6.9746,3968.1979,1.677
2022-12-07,2.175,2.8858,6.9975000000000005,3958.4409,1.663
2022-12-08,2.252,2.8708,6.9606,3959.1798,1.71
2022-12-09,2.2818,2.8958,6.9588,3998.2442,1.759
2022-12-12,2.3043,2.8936,6.956499999999999,3953.4433,1.61
2022-12-13,2.3347,2.901,6.9746,3945.6813,1.748
2022-12-14,2.2986,2.8704,6.953500000000001,3954.8857,1.669
2022-12-15,2.2928,2.8815,6.9343,3951.9885,1.626
2022-12-16,2.2974,2.8813,6.979100000000001,3954.227,1.752
2022-12-19,2.285,2.8689,6.9746,3893.2207,1.8
2022-12-20,2.301,2.8617,6.9860999999999995,3829.0173,1.807
2022-12-21,2.305,2.8618,6.965,3830.5384,1.687
2022-12-22,2.273,2.8541,6.971299999999999,3836.028,1.579
2022-12-23,2.2552,2.8415,6.981,3828.2188,1.687
2022-12-26,2.256,2.845,6.982499999999999,3843.4887,1.961
2022-12-27,2.253,2.862,6.9546,3887.854,2.004
2022-12-28,2.2579,2.8617,6.9681,3871.2644,2.019
2022-12-29,2.201,2.8391,6.979299999999999,3856.7007,2.261
2022-12-30,2.1491,2.8436,6.9646,3871.6338,2.223
2023-01-03,2.1058,2.842,6.947500000000001,3887.8992,1.92
2023-01-04,2.0684,2.812,6.913100000000001,3892.9477,1.582
2023-01-05,2.0813,2.8242,6.8926,3968.5782,1.388
2023-01-06,2.1026,2.8343,6.8912,3980.8888,1.58
2023-01-09,2.1054,2.8366,6.826499999999999,4013.1196,1.729
2023-01-10,2.1287,2.8642,6.761100000000001,4017.4737,1.933
2023-01-11,2.1553,2.8716,6.7756,4010.0309,1.996
2023-01-12,2.1229,2.8718,6.768,4017.8692,1.992
2023-01-13,2.1321,2.8813,6.7292,4074.3772,1.94
2023-01-16,2.1359,2.9216,6.713500000000001,4137.9643,2.054
2023-01-17,2.1418,2.913,6.7222,4137.2422,2.195
2023-01-18,2.1215,2.9204,6.7602,4130.3143,2.135
2023-01-19,2.1532,2.9185,6.7674,4156.0077,2.281
2023-01-20,2.1631,2.9285,6.7702,4181.5267,1.988
2023-01-28,,,,,1.915
2023-01-29,,,,,1.854
2023-01-30,2.1735,2.9167,6.7626,4201.345,2.05
2023-01-31,2.1538,2.9005,6.7604,4156.8578,2.121
2023-02-01,2.1605,2.9143,6.7492,4195.9332,2.045
2023-02-02,2.1519,2.9017,6.713,4181.1493,1.959
2023-02-03,2.1438,2.899,6.7382,4141.6319,1.85
2023-02-06,2.152,2.9038,6.773699999999999,4086.8779,2.007
2023-02-07,2.1584,2.8937,6.7967,4094.2335,2.086
2023-02-08,2.154,2.8984,6.7752,4076.1411,2.194
2023-02-09,2.1735,2.8908,6.7905,4130.8565,2.198
2023-02-10,2.1694,2.8994,6.7884,4106.3097,1.961
2023-02-13,2.1842,2.8985,6.815100000000001,4143.574,1.923
2023-02-14,2.1708,2.8964,6.8136,4145.2902,2.007
2023-02-15,2.1842,2.8945,6.818300000000001,4123.6893,1.996
2023-02-16,2.1707,2.8888,6.8519000000000005,4093.4876,2.095
2023-02-17,2.1922,2.8939,6.865900000000001,4034.507,2.198
2023-02-20,2.2199,2.9116,6.864300000000001,4133.4896,2.104
2023-02-21,2.2216,2.923,6.8557,4144.3536,2.136
2023-02-22,2.2333,2.9196,6.875900000000001,4106.9506,2.158
2023-02-23,2.2489,2.9254,6.9028,4103.6463,2.163
2023-02-24,2.2931,2.9256,6.8942,4061.0457,2.243
2023-02-27,2.313,2.9181,6.9572,4043.8444,2.177
2023-02-28,2.3216,2.9155,6.951900000000001,4069.4587,2.352
2023-03-01,2.3163,2.8965,6.94,4126.9415,2.09
2023-03-02,2.31,2.9078,6.8808,4117.7377,1.993
2023-03-03,2.3098,2.9109,6.9117,4130.5513,1.931
2023-03-06,2.2841,2.8828,6.8951,4109.0102,1.816
2023-03-07,2.2743,2.8729,6.9156,4048.8519,1.873
2023-03-08,2.2581,2.8804,6.9525,4034.1077,1.915
2023-03-09,2.2603,2.8731,6.9666,4019.8505,1.921
2023-03-10,2.2198,2.8706,6.9655000000000005,3967.1352,2.013
2023-03-13,2.2412,2.8717,6.937500000000001,4008.686,1.959
2023-03-14,2.2471,2.8638,6.894899999999999,3984.6956,2.055
2023-03-15,2.2681,2.8684,6.868,3986.902,2.089
2023-03-16,2.2499,2.8559,6.914899999999999,3939.1505,2.177
2023-03-17,2.23,2.855,6.9052,3958.8194,2.086
2023-03-20,2.2324,2.8525,6.8694,3939.077,2.163
2023-03-21,2.2453,2.8611,6.8763000000000005,3982.3782,2.198
2023-03-22,2.2507,2.8612,6.871500000000001,3999.4427,2.078
2023-03-23,2.2428,2.8612,6.8709,4039.0895,1.937
2023-03-24,2.2783,2.8763,6.8374,4027.0457,1.703
2023-03-27,2.2721,2.8589,6.8714,4012.4771,2.117
2023-03-28,2.2548,2.8571,6.874899999999999,3999.5147,2.028
2023-03-29,2.2664,2.8561,6.8771,4006.144,2.157
2023-03-30,2.2688,2.861,6.8886,4038.5257,2.144
2023-03-31,2.2582,2.8563,6.8717,4050.9257,2.215
2023-04-03,2.2043,2.8623,6.8805,4090.5676,1.924
2023-04-04,2.1981,2.8598,6.8699,4103.1052,1.87
2023-04-06,2.2075,2.8613,6.874700000000001,4096.64,1.978
2023-04-07,2.2306,2.8489,6.8838,4123.2799,1.997
2023-04-10,2.2289,2.8464,6.8764,4104.8118,2.004
2023-04-11,2.1984,2.8264,6.8882,4100.1479,1.985
2023-04-12,2.2095,2.8169,6.8854,4097.2876,1.997
2023-04-13,2.2038,2.8265,6.8658,4068.9786,1.998
2023-04-14,2.196,2.8316,6.8606,4091.9988,2.0
2023-04-17,2.2044,2.8393,6.867900000000001,4149.3836,2.048
2023-04-18,2.2088,2.8346,6.8814,4162.032,2.078
2023-04-19,2.2078,2.8306,6.873100000000001,4124.5589,2.097
2023-04-20,2.1864,2.8339,6.898700000000001,4113.0192,2.101
2023-04-21,2.2012,2.8296,6.8752,4032.5672,2.199
2023-04-23,,,,,2.096
2023-04-24,2.192,2.8196,6.883500000000001,3982.6429,2.117
2023-04-25,2.1834,2.8184,6.8847000000000005,3962.6658,2.022
2023-04-26,2.1722,2.8138,6.923699999999999,3959.2323,2.062
2023-04-27,2.1441,2.7848,6.920700000000001,3988.4185,2.211
2023-04-28,2.1446,2.7855,6.924,4029.0858,2.3
2023-05-04,2.1352,2.7625,6.9054,4030.2471,1.963
2023-05-05,2.1255,2.7329,6.9114,4016.8774,1.815
2023-05-06,,,,,1.745
2023-05-08,2.1278,2.7446,6.9158,4062.6624,1.795
2023-05-09,2.1286,2.7374,6.9255,4027.8754,1.825
2023-05-10,2.0996,2.7196,6.929900000000001,3996.8695,1.902
2023-05-11,2.0529,2.6993,6.910099999999999,3990.6637,1.803
2023-05-12,2.0443,2.7144,6.948099999999999,3937.7622,1.829
2023-05-15,2.0562,2.7201,6.9654,3998.8872,1.874
2023-05-16,2.0733,2.7168,6.9506,3978.2054,1.766
2023-05-17,2.0814,2.7202,6.9748,3960.165,1.844
2023-05-18,2.079,2.7198,6.996700000000001,3956.0701,1.76
2023-05-19,2.0548,2.7171,7.0356,3944.5403,1.91
2023-05-22,2.0276,2.7163,7.015699999999999,3969.3277,1.897
2023-05-23,1.9935,2.6981,7.0326,3913.1882,1.824
2023-05-24,1.9788,2.7012,7.056,3859.0935,1.762
2023-05-25,1.9801,2.7092,7.052899999999999,3850.4996,1.908
2023-05-26,2.0152,2.7208,7.076,3850.9511,1.992
2023-05-29,2.0218,2.695,7.057500000000001,3833.9416,1.937
2023-05-30,1.9774,2.7,7.0818,3837.7531,1.993
2023-05-31,1.9747,2.6905,7.0821,3798.5434,2.058
2023-06-01,1.9816,2.684,7.096499999999999,3806.8679,1.848
2023-06-02,1.9729,2.7,7.0939000000000005,3861.8337,1.814
2023-06-05,1.9312,2.695,7.0904,3844.2492,1.847
2023-06-06,1.9049,2.6825,7.107500000000001,3808.1629,1.767
2023-06-07,1.894,2.68,7.1196,3789.3418,1.855
2023-06-08,1.8855,2.684,7.128,3820.1867,1.85
2023-06-09,1.8613,2.666,7.1115,3836.7026,1.826
2023-06-12,1.8593,2.669,7.1212,3844.4324,1.83
2023-06-13,1.8503,2.626,7.1498,3864.9074,1.84
2023-06-14,1.8522,2.6392,7.1566,3864.0247,1.846
2023-06-15,1.8746,2.6475,7.148899999999999,3925.4994,1.839
2023-06-16,1.893,2.6708,7.128899999999999,3963.3509,1.925
2023-06-19,1.8969,2.6804,7.120099999999999,3930.9079,1.984
2023-06-20,1.9064,2.6754,7.1596,3924.2377,2.043
2023-06-21,1.9279,2.6673,7.179500000000001,3864.0323,2.009
2023-06-25,,,,,1.95
2023-06-26,1.9184,2.6638,7.2056,3809.6962,1.867
2023-06-27,1.9381,2.6733,7.2098,3845.4334,1.851
2023-06-28,1.933,2.6631,7.2101,3840.7986,1.867
2023-06-29,1.9302,2.6605,7.2208,3821.8435,1.884
2023-06-30,1.8934,2.6358,7.2258,3842.4516,2.063
2023-07-03,1.8675,2.6403,7.215699999999999,3892.8821,1.795
2023-07-04,1.8381,2.6353,7.2046,3899.0133,1.758
2023-07-05,1.8322,2.6388,7.1968,3868.8054,1.808
2023-07-06,1.8578,2.6424,7.2098,3842.7547,1.763
2023-07-07,1.8134,2.6383,7.2054,3825.6988,1.779
2023-07-10,1.8176,2.6435,7.1926,3844.3269,1.726
2023-07-11,1.8139,2.6336,7.1886,3869.4861,1.744
2023-07-12,1.8256,2.6387,7.176499999999999,3843.4369,1.781
2023-07-13,1.8269,2.6402,7.1527,3898.4229,1.782
2023-07-14,1.835,2.6482,7.1318,3899.1027,1.806
2023-07-17,1.8212,2.6362,7.1326,3867.1749,1.86
2023-07-18,1.7922,2.6262,7.1453,3854.9393,1.892
2023-07-19,1.772,2.6264,7.1486,3850.8663,1.872
2023-07-20,1.7528,2.6232,7.1466,3823.6946,1.832
2023-07-21,1.7488,2.6127,7.1456,3821.91,1.826
2023-07-24,1.7312,2.6054,7.1451,3805.221,1.808
2023-07-25,1.762,2.6596,7.1406,3915.1153,1.843
2023-07-26,1.7735,2.646,7.129500000000001,3907.0128,1.853
2023-07-27,1.8451,2.6353,7.126499999999999,3902.3458,1.818
2023-07-28,1.8202,2.6518,7.1338,3992.7376,1.826
2023-07-31,1.8126,2.6643,7.1305,4014.6301,1.963
2023-08-01,1.7967,2.6545,7.1283,3998.001,1.806
2023-08-02,1.7728,2.6522,7.1368,3969.895,1.777
2023-08-03,1.7432,2.645,7.149500000000001,4004.9839,1.671
2023-08-04,1.7517,2.6482,7.1418,4020.5792,1.64
2023-08-07,1.7604,2.6466,7.138,3990.1531,1.737
2023-08-08,1.7739,2.6479,7.156499999999999,3979.7322,1.775
2023-08-09,1.8041,2.6472,7.1588,3967.5652,1.782
2023-08-10,1.8164,2.6496,7.1576,3975.7166,1.758
2023-08-11,1.8358,2.6478,7.1587000000000005,3884.2538,1.777
2023-08-14,1.8217,2.6257,7.1686,3855.9061,1.832
2023-08-15,1.8168,2.5755,7.1768,3846.5357,1.886
2023-08-16,1.8277,2.5621,7.1986,3818.3338,1.831
2023-08-17,1.8455,2.57,7.2076,3831.1008,1.868
2023-08-18,1.8349,2.5677,7.2006,3784.0038,1.886
2023-08-21,1.8543,2.5443,7.1987000000000005,3729.555,1.875
2023-08-22,1.8822,2.5501,7.1992,3758.2271,1.824
2023-08-23,1.9133,2.5551,7.1988,3696.6339,1.81
2023-08-24,1.8797,2.5548,7.1886,3723.4293,1.795
2023-08-25,1.8997,2.5705,7.188300000000001,3709.1517,1.896
2023-08-28,1.9292,2.5878,7.1856,3752.6194,2.056
2023-08-29,1.9883,2.57,7.1851,3790.1067,2.091
2023-08-30,1.94,2.5625,7.1816,3788.5097,2.235
2023-08-31,1.9383,2.5541,7.181100000000001,3765.2678,2.103
2023-09-01,1.9365,2.5825,7.1788,3791.4912,1.814
2023-09-04,1.9936,2.6125,7.1786,3848.9517,1.728
2023-09-05,1.9786,2.611,7.178300000000001,3820.3174,1.733
2023-09-06,2.008,2.635,7.196899999999999,3812.0283,1.795
2023-09-07,2.0717,2.6425,7.1986,3758.4748,1.904
2023-09-08,2.0859,2.6375,7.215,3739.9927,1.835
2023-09-11,2.1347,2.6325,7.2148,3767.537,1.955
2023-09-12,2.1148,2.623,7.1986,3760.6048,1.931
2023-09-13,2.0953,2.62,7.1894,3736.6513,1.874
2023-09-14,2.1063,2.605,7.1874,3733.5077,1.917
2023-09-15,2.106,2.632,7.1786,3708.7766,1.9
2023-09-18,2.165,2.655,7.1736,3727.711,1.891
2023-09-19,2.1556,2.66,7.173299999999999,3720.5021,1.925
2023-09-20,2.2041,2.6664,7.1732,3705.6898,1.961
2023-09-21,2.1986,2.6566,7.173,3672.4448,1.951
2023-09-22,2.213,2.675,7.172899999999999,3738.9327,1.988
2023-09-25,2.2161,2.69,7.172700000000001,3714.6037,2.005
2023-09-26,2.2305,2.6975,7.172700000000001,3692.8928,1.969
2023-09-27,2.2372,2.694,7.1716999999999995,3700.495,1.848
2023-09-28,2.1256,2.6675,7.1798,3689.5172,2.195
2023-10-07,,,,,1.831
2023-10-08,,,,,1.764
2023-10-09,2.1693,2.667,7.1789,3684.7272,1.801
2023-10-10,2.1534,2.678,7.1781,3657.1259,1.861
2023-10-11,2.2813,2.6982,7.177900000000001,3667.5483,1.895
2023-10-12,2.2638,2.6983,7.1776,3702.3824,1.889
2023-10-13,2.2171,2.6875,7.1775,3663.4104,1.893
2023-10-16,2.2186,2.6729,7.1798,3626.5972,1.793
2023-10-17,2.2243,2.6902,7.1796,3639.4018,1.844
2023-10-18,2.273,2.6979,7.179500000000001,3610.5767,1.899
2023-10-19,2.2861,2.7224,7.179500000000001,3533.5445,1.929
2023-10-20,2.283,2.7024,7.1793,3510.5889,2.103
2023-10-23,2.3249,2.6969,7.1792,3474.2438,1.933
2023-10-24,2.3249,2.7224,7.1786,3487.1302,1.988
2023-10-25,2.3254,2.7074,7.1785,3504.4576,2.006
2023-10-26,2.2748,2.7125,7.1784,3514.1448,2.045
2023-10-27,2.2951,2.7175,7.1782,3562.3851,2.053
2023-10-30,2.23,2.7142,7.1781,3583.7718,2.041
2023-10-31,2.2026,2.6929,7.177900000000001,3572.5056,1.965
2023-11-01,2.2501,2.6865,7.1778,3571.0268,1.889
2023-11-02,2.2102,2.6593,7.1796999999999995,3554.1889,1.837
2023-11-03,2.2202,2.6617,7.1796,3584.1364,1.742
2023-11-06,2.2304,2.654,7.178,3632.6084,1.752
2023-11-07,2.2405,2.6559,7.1776,3619.7593,1.817
2023-11-08,2.2505,2.6499,7.177299999999999,3611.0723,1.822
2023-11-09,2.2408,2.6474,7.1772,3612.8263,1.824
2023-11-10,2.2359,2.6464,7.1771,3586.4893,1.826
2023-11-13,2.2211,2.646,7.176899999999999,3579.4141,1.84
2023-11-14,2.1619,2.659,7.1768,3582.0584,1.967
2023-11-15,2.1668,2.6649,7.1752,3607.2454,1.896
2023-11-16,2.1418,2.6547,7.1724,3572.3641,1.951
2023-11-17,2.1372,2.6509,7.1728,3568.0685,1.9622
2023-11-20,2.1446,2.6577,7.1612,3576.3233,1.962
2023-11-21,2.1931,2.6657,7.1406,3581.0674,1.961
2023-11-22,2.3089,2.6789,7.1254,3544.4162,1.997
2023-11-23,2.3419,2.7011,7.1212,3561.5204,1.949
2023-11-24,2.3221,2.6991,7.115100000000001,3538.0087,2.195
2023-11-27,2.3818,2.715,7.115900000000001,3511.9424,2.094
2023-11-28,2.3619,2.689,7.1132,3518.5232,2.051
2023-11-29,2.3537,2.6881,7.1031,3488.3073,2.076
2023-11-30,2.3372,2.6837,7.1018,3496.2028,2.166
2023-12-01,2.3441,2.6857,7.1104,3482.8813,1.795
2023-12-04,2.3673,2.6891,7.101100000000001,3460.138,1.759
2023-12-05,2.3768,2.6818,7.1127,3394.2571,1.816
2023-12-06,2.3973,2.689,7.114,3399.598,1.763
2023-12-07,2.3865,2.6832,7.1176,3391.2823,1.755
2023-12-08,2.3817,2.6675,7.1123,3399.4618,1.798
2023-12-11,2.3818,2.6425,7.116300000000001,3419.4548,1.855
2023-12-12,2.3823,2.648,7.1174,3426.803,1.839
2023-12-13,2.3417,2.6404,7.1126,3369.605,1.789
2023-12-14,2.3213,2.635,7.109,3351.9639,1.763
2023-12-15,2.2965,2.621,7.095699999999999,3341.5517,1.753
2023-12-18,2.2724,2.6125,7.093299999999999,3329.3657,1.818
2023-12-19,2.2514,2.617,7.0982,3334.0412,1.767
2023-12-20,2.284,2.6175,7.0966,3297.5022,1.784
2023-12-21,2.2905,2.596,7.1012,3330.8698,1.801
2023-12-22,2.265,2.591,7.095299999999999,3337.2281,1.762
2023-12-25,2.185,2.565,7.101,3347.4508,1.822
2023-12-26,2.175,2.5725,7.096499999999999,3324.7902,1.844
2023-12-27,2.162,2.566,7.1002,3336.3572,1.864
2023-12-28,2.1349,2.565,7.0974,3414.5403,1.937
2023-12-29,2.0882,2.5575,7.082700000000001,3431.1099,1.867
2024-01-02,2.1,2.557,7.077,3386.3522,1.786
2024-01-03,2.1132,2.555,7.1002,3378.2971,1.805
2024-01-04,2.1133,2.545,7.0996999999999995,3347.0519,1.783
2024-01-05,2.0804,2.5175,7.102899999999999,3329.1114,1.77
2024-01-08,2.0756,2.5145,7.1006,3286.0564,1.772
2024-01-09,2.0757,2.486,7.101,3292.4994,1.79
2024-01-10,2.0691,2.497,7.105500000000001,3277.129,1.797
2024-01-11,2.0759,2.497,7.108700000000001,3295.6717,1.799
2024-01-12,2.0795,2.515,7.105,3284.1667,1.846
2024-01-15,2.0666,2.52,7.1084,3280.9195,1.862
2024-01-16,2.0819,2.526,7.1134,3300.8762,1.934
2024-01-17,2.0961,2.5105,7.1168,3229.082,1.943
2024-01-18,2.105,2.509,7.1174,3274.7286,1.819
2024-01-19,2.0893,2.4999,7.116700000000001,3269.7763,1.831
2024-01-22,2.0736,2.493,7.110499999999999,3218.9016,1.844
2024-01-23,2.0702,2.505,7.111699999999999,3231.9329,1.807
2024-01-24,2.0699,2.5012,7.1053,3277.1089,1.84
2024-01-25,2.0216,2.495,7.1044,3342.9189,1.872
2024-01-26,2.0235,2.4997,7.1074,3333.8213,1.899
2024-01-29,1.955,2.4943,7.109699999999999,3303.9604,1.863
2024-01-30,1.8751,2.4634,7.105500000000001,3245.0387,1.959
2024-01-31,1.875,2.425,7.1039,3215.3518,1.829
2024-02-01,1.8804,2.4351,7.1049,3217.7109,1.809
2024-02-02,1.8855,2.4334,7.1006,3179.6276,1.846
2024-02-04,,,,,1.958
2024-02-05,1.8894,2.4032,7.107,3200.4218,1.946
2024-02-06,1.9165,2.4406,7.1082,3311.6922,1.966
2024-02-07,1.929,2.4174,7.1049,3343.6303,1.947
2024-02-08,1.9131,2.435,7.106300000000001,3364.9297,1.791
2024-02-09,,,7.1036,,1.857
2024-02-18,,,,,1.817
2024-02-19,1.9158,2.433,7.1032,3403.8078,1.785
2024-02-20,1.8656,2.4201,7.1068,3410.8542,1.787
2024-02-21,1.7779,2.4113,7.103,3456.8713,1.819
2024-02-22,1.7739,2.4012,7.1018,3486.6747,1.815
2024-02-23,1.7668,2.397,7.1064,3489.7416,1.816
2024-02-26,1.7581,2.3857,7.108,3453.3585,1.883
2024-02-27,1.7787,2.3781,7.1057,3494.7874,1.904
2024-02-28,1.7906,2.3614,7.107500000000001,3450.2598,1.8178
2024-02-29,1.779,2.3275,7.1036,3516.0826,1.775
2024-03-01,1.7862,2.37,7.105900000000001,3537.8038,1.806
2024-03-04,1.7703,2.3425,7.102,3540.8686,1.811
2024-03-05,1.7672,2.3357,7.1027000000000005,3565.5143,1.855
2024-03-06,1.7582,2.28,7.1016,3551.0481,1.822
2024-03-07,1.7544,2.2725,7.1002,3529.7195,1.827
2024-03-08,1.7532,2.2944,7.0978,3544.9099,1.848
2024-03-11,1.7722,2.292,7.0969,3589.2635,1.853
2024-03-12,1.7987,2.34,7.0963,3597.4939,1.853
2024-03-13,1.8174,2.32,7.093,3572.361,1.882
2024-03-14,1.8321,2.34,7.0974,3562.2229,1.88
2024-03-15,1.8301,2.32,7.097500000000001,3569.993,1.89
2024-03-18,1.8211,2.3022,7.0943000000000005,3603.528,1.854
2024-03-19,1.8279,2.2725,7.0985,3577.6303,1.87
2024-03-20,1.8233,2.29,7.0968,3585.3838,1.844
2024-03-21,1.8092,2.286,7.0942,3581.0902,1.834
2024-03-22,1.7669,2.3044,7.1004,3545.0023,1.845
2024-03-25,1.7947,2.31,7.0996,3525.7634,1.898
2024-03-26,1.8071,2.314,7.0943000000000005,3543.7467,1.957
2024-03-27,1.8072,2.296,7.0946,3502.7866,1.972
2024-03-28,1.7841,2.297,7.0948,3520.9648,1.948
2024-03-29,1.7677,2.2815,7.095,3537.4843,1.967
2024-04-01,1.7658,2.3125,7.0938,3595.6466,1.857
2024-04-02,1.7584,2.297,7.095699999999999,3580.6759,1.833
